"id","reel_number","name","uid","tid","epc","axis_surface","status","reserved"
"1341","D1000X069","441000B069",NULL,"E28011702000025EFAA40B5F","35412204000000441000B069","B",NULL,NULL
"1342","D1000X069","441000B069",NULL,"E2801170200000FEFAA00B5F","35412204000000441000B069","B",NULL,NULL
"1343","D1000X070","441000B070",NULL,"E28011702000026EFAA40B5F","35412204000000441000B070","B",NULL,NULL
"1344","D1000X070","441000B070",NULL,"E2801170200002CEFAA40B5F","35412204000000441000B070","B",NULL,NULL
"1345","D1000X071","441000B071",NULL,"E2801170200012DEFAA40B5F","35412204000000441000B071","B",NULL,NULL
"1346","D1000X071","441000B071",NULL,"E28011702000127EFAA40B5F","35412204000000441000B071","B",NULL,NULL
"1347","D1000X072","441000B072",NULL,"E28011702000044EFAA50B5F","35412204000000441000B072","B",NULL,NULL
"1348","D1000X072","441000B072",NULL,"E2801170200012EEFAA40B5F","35412204000000441000B072","B",NULL,NULL
"1349","D1000X073","441000B073",NULL,"E2801170200002FEFAA40B5F","35412204000000441000B073","B",NULL,NULL
"1350","D1000X073","441000B073",NULL,"E28011702000145EFAA50B5F","35412204000000441000B073","B",NULL,NULL
"1351","D1000X074","441000B074",NULL,"E2801170200014CEFAA50B5F","35412204000000441000B074","B",NULL,NULL
"1352","D1000X074","441000B074",NULL,"E28011702000146EFAA50B5F","35412204000000441000B074","B",NULL,NULL
"1353","D1000X075","441000B075",NULL,"E28011702000047EFAA50B5F","35412204000000441000B075","B",NULL,NULL
"1354","D1000X075","441000B075",NULL,"E2801170200004DEFAA50B5F","35412204000000441000B075","B",NULL,NULL
"1355","D1000X076","441000B076",NULL,"E2801170200004EEFAA50B5F","35412204000000441000B076","B",NULL,NULL
"1356","D1000X076","441000B076",NULL,"E28011702000104EFAAC0B5F","35412204000000441000B076","B",NULL,NULL
"1357","D1000X077","441000B077",NULL,"E28011702000005EFAAC0B5F","35412204000000441000B077","B",NULL,NULL
"1358","D1000X077","441000B077",NULL,"E2801170200014FEFAA50B5F","35412204000000441000B077","B",NULL,NULL
"1359","D1000X078","441000B078",NULL,"E2801170200000CEFAAC0B5F","35412204000000441000B078","B",NULL,NULL
"1360","D1000X078","441000B078",NULL,"E28011702000006EFAAC0B5F","35412204000000441000B078","B",NULL,NULL
"1361","D1000X079","441000B079",NULL,"E2801170200010DEFAAC0B5F","35412204000000441000B079","B",NULL,NULL
"1362","D1000X079","441000B079",NULL,"E28011702000107EFAAC0B5F","35412204000000441000B079","B",NULL,NULL
"1363","D1000X080","441000B080",NULL,"E28011702000124EFAB00B5F","35412204000000441000B080","B",NULL,NULL
"1364","D1000X080","441000B080",NULL,"E2801170200010EEFAAC0B5F","35412204000000441000B080","B",NULL,NULL
"1365","D1000X081","441000B081",NULL,"E2801170200000FEFAAC0B5F","35412204000000441000B081","B",NULL,NULL
"1366","D1000X081","441000B081",NULL,"E28011702000025EFAB00B5F","35412204000000441000B081","B",NULL,NULL
"1367","D1000X082","441000B082",NULL,"E28011702000026EFAB00B5F","35412204000000441000B082","B",NULL,NULL
"1368","D1000X082","441000B082",NULL,"E2801170200002CEFAB00B5F","35412204000000441000B082","B",NULL,NULL
"1369","D1000X083","441000B083",NULL,"E2801170200012DEFAB00B5F","35412204000000441000B083","B",NULL,NULL
"1370","D1000X083","441000B083",NULL,"E28011702000127EFAB00B5F","35412204000000441000B083","B",NULL,NULL
"1371","D1000X084","441000B084",NULL,"E2801170200012EEFAB00B5F","35412204000000441000B084","B",NULL,NULL
"1372","D1000X084","441000B084",NULL,"E28011702000044EFAB20B5F","35412204000000441000B084","B",NULL,NULL
"1373","D1000X085","441000B085",NULL,"E28011702000145EFAB20B5F","35412204000000441000B085","B",NULL,NULL
"1374","D1000X085","441000B085",NULL,"E2801170200002FEFAB00B5F","35412204000000441000B085","B",NULL,NULL
"1375","D1000X086","441000B086",NULL,"E28011702000146EFAB20B5F","35412204000000441000B086","B",NULL,NULL
"1376","D1000X086","441000B086",NULL,"E2801170200014CEFAB20B5F","35412204000000441000B086","B",NULL,NULL
"1377","D1000X087","441000B087",NULL,"E28011702000047EFAB20B5F","35412204000000441000B087","B",NULL,NULL
"1378","D1000X087","441000B087",NULL,"E2801170200004DEFAB20B5F","35412204000000441000B087","B",NULL,NULL
"1379","D1000X088","441000B088",NULL,"E28011702000004EFAB90B5F","35412204000000441000B088","B",NULL,NULL
"1380","D1000X088","441000B088",NULL,"E2801170200004EEFAB20B5F","35412204000000441000B088","B",NULL,NULL
"1381","D1000X089","441000B089",NULL,"E2801170200014FEFAB20B5F","35412204000000441000B089","B",NULL,NULL
"1382","D1000X089","441000B089",NULL,"E28011702000105EFAB90B5F","35412204000000441000B089","B",NULL,NULL
"1383","D1000X090","441000B090",NULL,"E28011702000106EFAB90B5F","35412204000000441000B090","B",NULL,NULL
"1384","D1000X090","441000B090",NULL,"E2801170200010CEFAB90B5F","35412204000000441000B090","B",NULL,NULL
"1385","D1000X091","441000B091",NULL,"E2801170200000DEFAB90B5F","35412204000000441000B091","B",NULL,NULL
"1386","D1000X091","441000B091",NULL,"E28011702000007EFAB90B5F","35412204000000441000B091","B",NULL,NULL
"1387","D1000X092","441000B092",NULL,"E28011702000024EFABD0B5F","35412204000000441000B092","B",NULL,NULL
"1388","D1000X092","441000B092",NULL,"E2801170200000EEFAB90B5F","35412204000000441000B092","B",NULL,NULL
"1389","D1000X093","441000B093",NULL,"E28011702000125EFABD0B5F","35412204000000441000B093","B",NULL,NULL
"1390","D1000X093","441000B093",NULL,"E2801170200010FEFAB90B5F","35412204000000441000B093","B",NULL,NULL
"1391","D1000X094","441000B094",NULL,"E28011702000126EFABD0B5F","35412204000000441000B094","B",NULL,NULL
"1392","D1000X094","441000B094",NULL,"E2801170200012CEFABD0B5F","35412204000000441000B094","B",NULL,NULL
"1393","D1000X095","441000B095",NULL,"E2801170200002DEFABD0B5F","35412204000000441000B095","B",NULL,NULL
"1394","D1000X095","441000B095",NULL,"E28011702000027EFABD0B5F","35412204000000441000B095","B",NULL,NULL
"1395","D1000X096","441000B096",NULL,"E28011702000045EFABF0B5F","35412204000000441000B096","B",NULL,NULL
"1396","D1000X096","441000B096",NULL,"E2801170200002EEFABD0B5F","35412204000000441000B096","B",NULL,NULL
"1397","D1000X097","441000B097",NULL,"E28011702000046EFABF0B5F","35412204000000441000B097","B",NULL,NULL
"1398","D1000X097","441000B097",NULL,"E2801170200012FEFABD0B5F","35412204000000441000B097","B",NULL,NULL
"1399","D1000X098","441000B098",NULL,"E2801170200014DEFABF0B5F","35412204000000441000B098","B",NULL,NULL
"1400","D1000X098","441000B098",NULL,"E28011702000147EFABF0B5F","35412204000000441000B098","B",NULL,NULL
"1401","D1000X099","441000B099",NULL,"E2801170200014EEFABF0B5F","35412204000000441000B099","B",NULL,NULL
"1402","D1000X099","441000B099",NULL,"E28011702000148EFABF0B5F","35412204000000441000B099","B",NULL,NULL
"1403","D1000X100","441000B100",NULL,"E2801170200004FEFABF0B5F","35412204000000441000B100","B",NULL,NULL
"1404","D1000X100","441000B100",NULL,"E28011702000005EFAC60B5F","35412204000000441000B100","B",NULL,NULL
"1405","D1000X101","441000B101",NULL,"E28011702000006EFAC60B5F","35412204000000441000B101","B",NULL,NULL
"1406","D1000X101","441000B101",NULL,"E28011702000000EFAC60B5F","35412204000000441000B101","B",NULL,NULL
"1407","D1000X102","441000B102",NULL,"E28011702000107EFAC60B5F","35412204000000441000B102","B",NULL,NULL
"1408","D1000X102","441000B102",NULL,"E2801170200010DEFAC60B5F","35412204000000441000B102","B",NULL,NULL
"1409","D1000X103","441000B103",NULL,"E28011702000108EFAC60B5F","35412204000000441000B103","B",NULL,NULL
"1410","D1000X103","441000B103",NULL,"E2801170200010EEFAC60B5F","35412204000000441000B103","B",NULL,NULL
"1411","D1000X104","441000B104",NULL,"E2801170200000FEFAC60B5F","35412204000000441000B104","B",NULL,NULL
"1412","D1000X104","441000B104",NULL,"E28011702000125EFACA0B5F","35412204000000441000B104","B",NULL,NULL
"1413","D1000X105","441000B105",NULL,"E28011702000120EFACA0B5F","35412204000000441000B105","B",NULL,NULL
"1414","D1000X105","441000B105",NULL,"E28011702000126EFACA0B5F","35412204000000441000B105","B",NULL,NULL
"1415","D1000X106","441000B106",NULL,"E2801170200002DEFACA0B5F","35412204000000441000B106","B",NULL,NULL
"1416","D1000X106","441000B106",NULL,"E28011702000027EFACA0B5F","35412204000000441000B106","B",NULL,NULL
"1417","D1000X107","441000B107",NULL,"E28011702000028EFACA0B5F","35412204000000441000B107","B",NULL,NULL
"1418","D1000X107","441000B107",NULL,"E2801170200002EEFACA0B5F","35412204000000441000B107","B",NULL,NULL
"1419","D1000X108","441000B108",NULL,"E2801170200012FEFACA0B5F","35412204000000441000B108","B",NULL,NULL
"1420","D1000X108","441000B108",NULL,"E28011702000145EFACC0B5F","35412204000000441000B108","B",NULL,NULL
"1421","D1000X109","441000B109",NULL,"E28011702000140EFACC0B5F","35412204000000441000B109","B",NULL,NULL
"1422","D1000X109","441000B109",NULL,"E28011702000146EFACC0B5F","35412204000000441000B109","B",NULL,NULL
"1423","D1000X110","441000B110",NULL,"E2801170200004DEFACC0B5F","35412204000000441000B110","B",NULL,NULL
"1424","D1000X110","441000B110",NULL,"E28011702000047EFACC0B5F","35412204000000441000B110","B",NULL,NULL
"1425","D1000X111","441000B111",NULL,"E2801170200014CEFACC0B5F","35412204000000441000B111","B",NULL,NULL
"1426","D1000X111","441000B111",NULL,"E28011702000048EFACC0B5F","35412204000000441000B111","B",NULL,NULL
"1427","D1000X112","441000B112",NULL,"E2801170200014FEFACC0B5F","35412204000000441000B112","B",NULL,NULL
"1428","D1000X112","441000B112",NULL,"E28011702000005EFAD20B5F","35412204000000441000B112","B",NULL,NULL
"1429","D1000X113","441000B113",NULL,"E2801170200004EEFACC0B5F","35412204000000441000B113","B",NULL,NULL
"1430","D1000X113","441000B113",NULL,"E28011702000104EFAD20B5F","35412204000000441000B113","B",NULL,NULL
"1431","D1000X114","441000B114",NULL,"E28011702000107EFAD20B5F","35412204000000441000B114","B",NULL,NULL
"1432","D1000X114","441000B114",NULL,"E2801170200010DEFAD20B5F","35412204000000441000B114","B",NULL,NULL
"1433","D1000X115","441000B115",NULL,"E28011702000006EFAD20B5F","35412204000000441000B115","B",NULL,NULL
"1434","D1000X115","441000B115",NULL,"E2801170200000CEFAD20B5F","35412204000000441000B115","B",NULL,NULL
"1435","D1000X116","441000B116",NULL,"E28011702000025EFAD50B5F","35412204000000441000B116","B",NULL,NULL
"1436","D1000X116","441000B116",NULL,"E2801170200000FEFAD20B5F","35412204000000441000B116","B",NULL,NULL
"1437","D1000X117","441000B117",NULL,"E2801170200010EEFAD20B5F","35412204000000441000B117","B",NULL,NULL
"1438","D1000X117","441000B117",NULL,"E28011702000124EFAD50B5F","35412204000000441000B117","B",NULL,NULL
"1439","D1000X118","441000B118",NULL,"E2801170200012DEFAD50B5F","35412204000000441000B118","B",NULL,NULL
"1440","D1000X118","441000B118",NULL,"E28011702000127EFAD50B5F","35412204000000441000B118","B",NULL,NULL
"1441","D1000X119","441000B119",NULL,"E28011702000026EFAD50B5F","35412204000000441000B119","B",NULL,NULL
"1442","D1000X119","441000B119",NULL,"E2801170200002CEFAD50B5F","35412204000000441000B119","B",NULL,NULL
"1443","D1000X120","441000B120",NULL,"E2801170200002FEFAD50B5F","35412204000000441000B120","B",NULL,NULL
"1444","D1000X120","441000B120",NULL,"E28011702000145EFAD70B5F","35412204000000441000B120","B",NULL,NULL
"1445","D1000X121","441000B121",NULL,"E28011702000044EFAD70B5F","35412204000000441000B121","B",NULL,NULL
