"sn","seqno","antenna","command","commandstring","count","count_rssi","count_start","count_transfer","device_ip","device_mac","tid","epc","max_rssi","min_rssi","offline_data","operation","output_mode","rssi","timestamp","usr","version","received","count_gap","interval_time","rssi_average","rssi_median","speed_average","speed_gap","speed_median","rawdata"
"1452112","94779","1","35","URC_CMD_RFID_Inven_Receive","1","-60","2020-11-27 12:11:16.784","2020-11-27 12:11:16.784","192.168.249.53","44:00:21:25:2c:aa","E280110520007B8EA6970A68","AAAAAAAAAAAAAAB630000086","-59.6","-59.6","0","0","1","-59.6","2020-11-27 12:11:16.777",,"10002","2023-11-29 18:19:01.260","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-60,""count_start"":1606450276784,""count_transfer"":1606450276784,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAB630000086"",""interval"":1000,""max_rssi"":-5960,""min_rssi"":-5960,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5960,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94779,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E280110520007B8EA6970A68"",""timestamp"":1606450276777,""usr"":"""",""version"":10002}"
"1452113","94780","1","35","URC_CMD_RFID_Inven_Receive","1","-27","2020-11-27 12:11:16.796","2020-11-27 12:11:16.796","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-26.7","-26.7","0","0","1","-26.7","2020-11-27 12:11:16.790",,"10002","2023-11-29 18:19:01.260","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-27,""count_start"":1606450276796,""count_transfer"":1606450276796,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2670,""min_rssi"":-2670,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2670,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94780,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450276790,""usr"":"""",""version"":10002}"
"1452114","94781","1","35","URC_CMD_RFID_Inven_Receive","1","-28","2020-11-27 12:11:16.806","2020-11-27 12:11:16.806","192.168.249.53","44:00:21:25:2c:aa","E28011052000784EA6A20A68","AAAAAAAAAAAAAAFE300000CE","-27.7","-27.7","0","0","1","-27.7","2020-11-27 12:11:16.805",,"10002","2023-11-29 18:19:01.261","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-28,""count_start"":1606450276806,""count_transfer"":1606450276806,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2770,""min_rssi"":-2770,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2770,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94781,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000784EA6A20A68"",""timestamp"":1606450276805,""usr"":"""",""version"":10002}"
"1452115","61991","1","35","URC_CMD_RFID_Inven_Receive","1","-30","2020-11-27 12:15:46.431","2020-11-27 12:15:46.431","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-29.5","-29.5","0","0","1","-29.5","2020-11-27 12:15:46.431",,"10002","2023-11-29 18:19:01.264","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-30,""count_start"":1606450546431,""count_transfer"":1606450546431,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2950,""min_rssi"":-2950,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2950,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61991,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450546431,""usr"":"""",""version"":10002}"
"1452116","61992","1","35","URC_CMD_RFID_Inven_Receive","1","-31","2020-11-27 12:15:46.451","2020-11-27 12:15:46.451","192.168.249.51","14:00:8b:c2:27:f9","E28011052000764EA6920A68","AAAAAAAAAAAAAA11300000E0","-30.2","-30.2","0","0","1","-30.2","2020-11-27 12:15:46.446",,"10002","2023-11-29 18:19:01.264","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-31,""count_start"":1606450546451,""count_transfer"":1606450546451,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-3020,""min_rssi"":-3020,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-3020,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61992,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000764EA6920A68"",""timestamp"":1606450546446,""usr"":"""",""version"":10002}"
"1452117","61993","1","35","URC_CMD_RFID_Inven_Receive","1","-30","2020-11-27 12:15:46.459","2020-11-27 12:15:46.460","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-29.5","-29.5","0","0","1","-29.5","2020-11-27 12:15:46.459",,"10002","2023-11-29 18:19:01.265","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-30,""count_start"":1606450546459,""count_transfer"":1606450546460,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2950,""min_rssi"":-2950,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2950,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61993,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450546459,""usr"":"""",""version"":10002}"
"1452118","94782","1","35","URC_CMD_RFID_Inven_Receive","1","-35","2020-11-27 12:11:16.830","2020-11-27 12:11:16.830","192.168.249.53","44:00:21:25:2c:aa","E28011052000784EA6A20A68","AAAAAAAAAAAAAAFE300000CE","-34.9","-34.9","0","0","1","-34.9","2020-11-27 12:11:16.826",,"10002","2023-11-29 18:19:01.315","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-35,""count_start"":1606450276830,""count_transfer"":1606450276830,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-3490,""min_rssi"":-3490,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-3490,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94782,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000784EA6A20A68"",""timestamp"":1606450276826,""usr"":"""",""version"":10002}"
"1452119","61994","1","35","URC_CMD_RFID_Inven_Receive","1","-28","2020-11-27 12:15:46.508","2020-11-27 12:15:46.509","192.168.249.51","14:00:8b:c2:27:f9","E28011052000764EA6920A68","AAAAAAAAAAAAAA11300000E0","-27.7","-27.7","0","0","1","-27.7","2020-11-27 12:15:46.505",,"10002","2023-11-29 18:19:01.316","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-28,""count_start"":1606450546508,""count_transfer"":1606450546509,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2770,""min_rssi"":-2770,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2770,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61994,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000764EA6920A68"",""timestamp"":1606450546505,""usr"":"""",""version"":10002}"
"1452120","61995","1","35","URC_CMD_RFID_Inven_Receive","1","-29","2020-11-27 12:15:46.519","2020-11-27 12:15:46.519","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-28.9","-28.9","0","0","1","-28.9","2020-11-27 12:15:46.515",,"10002","2023-11-29 18:19:01.358","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-29,""count_start"":1606450546519,""count_transfer"":1606450546519,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2890,""min_rssi"":-2890,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2890,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61995,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450546515,""usr"":"""",""version"":10002}"
"1452121","61996","1","35","URC_CMD_RFID_Inven_Receive","1","-29","2020-11-27 12:15:46.558","2020-11-27 12:15:46.558","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-28.9","-28.9","0","0","1","-28.9","2020-11-27 12:15:46.552",,"10002","2023-11-29 18:19:01.358","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-29,""count_start"":1606450546558,""count_transfer"":1606450546558,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2890,""min_rssi"":-2890,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2890,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61996,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450546552,""usr"":"""",""version"":10002}"
"1452122","61997","1","35","URC_CMD_RFID_Inven_Receive","1","-28","2020-11-27 12:15:46.566","2020-11-27 12:15:46.566","192.168.249.51","14:00:8b:c2:27:f9","E28011052000764EA6920A68","AAAAAAAAAAAAAA11300000E0","-27.7","-27.7","0","0","1","-27.7","2020-11-27 12:15:46.562",,"10002","2023-11-29 18:19:01.359","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-28,""count_start"":1606450546566,""count_transfer"":1606450546566,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2770,""min_rssi"":-2770,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2770,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61997,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000764EA6920A68"",""timestamp"":1606450546562,""usr"":"""",""version"":10002}"
"1452123","94783","1","35","URC_CMD_RFID_Inven_Receive","1","-29","2020-11-27 12:11:16.870","2020-11-27 12:11:16.870","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-28.9","-28.9","0","0","1","-28.9","2020-11-27 12:11:16.868",,"10002","2023-11-29 18:19:01.361","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-29,""count_start"":1606450276870,""count_transfer"":1606450276870,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2890,""min_rssi"":-2890,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2890,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94783,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450276868,""usr"":"""",""version"":10002}"
"1452124","94784","1","35","URC_CMD_RFID_Inven_Receive","1","-26","2020-11-27 12:11:16.898","2020-11-27 12:11:16.898","192.168.249.53","44:00:21:25:2c:aa","E28011052000784EA6A20A68","AAAAAAAAAAAAAAFE300000CE","-25.8","-25.8","0","0","1","-25.8","2020-11-27 12:11:16.896",,"10002","2023-11-29 18:19:01.361","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-26,""count_start"":1606450276898,""count_transfer"":1606450276898,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2580,""min_rssi"":-2580,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2580,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94784,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000784EA6A20A68"",""timestamp"":1606450276896,""usr"":"""",""version"":10002}"
"1452125","61998","1","35","URC_CMD_RFID_Inven_Receive","1","-29","2020-11-27 12:15:46.587","2020-11-27 12:15:46.587","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-28.9","-28.9","0","0","1","-28.9","2020-11-27 12:15:46.584",,"10002","2023-11-29 18:19:01.406","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-29,""count_start"":1606450546587,""count_transfer"":1606450546587,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2890,""min_rssi"":-2890,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2890,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61998,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450546584,""usr"":"""",""version"":10002}"
"1452126","61999","1","35","URC_CMD_RFID_Inven_Receive","1","-28","2020-11-27 12:15:46.597","2020-11-27 12:15:46.597","192.168.249.51","14:00:8b:c2:27:f9","E28011052000764EA6920A68","AAAAAAAAAAAAAA11300000E0","-27.7","-27.7","0","0","1","-27.7","2020-11-27 12:15:46.596",,"10002","2023-11-29 18:19:01.407","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-28,""count_start"":1606450546597,""count_transfer"":1606450546597,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2770,""min_rssi"":-2770,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2770,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61999,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000764EA6920A68"",""timestamp"":1606450546596,""usr"":"""",""version"":10002}"
"1452127","94785","1","35","URC_CMD_RFID_Inven_Receive","1","-62","2020-11-27 12:11:16.959","2020-11-27 12:11:16.959","192.168.249.53","44:00:21:25:2c:aa","E280110520007B8EA6970A68","AAAAAAAAAAAAAAB630000086","-61.1","-61.1","0","0","1","-61.1","2020-11-27 12:11:16.950",,"10002","2023-11-29 18:19:01.414","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-62,""count_start"":1606450276959,""count_transfer"":1606450276959,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAB630000086"",""interval"":1000,""max_rssi"":-6110,""min_rssi"":-6110,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-6110,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94785,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E280110520007B8EA6970A68"",""timestamp"":1606450276950,""usr"":"""",""version"":10002}"
"1452128","62000","1","35","URC_CMD_RFID_Inven_Receive","1","-29","2020-11-27 12:15:46.625","2020-11-27 12:15:46.625","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-28.3","-28.3","0","0","1","-28.3","2020-11-27 12:15:46.623",,"10002","2023-11-29 18:19:01.453","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-29,""count_start"":1606450546625,""count_transfer"":1606450546625,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2830,""min_rssi"":-2830,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2830,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":62000,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450546623,""usr"":"""",""version"":10002}"
"1452129","62001","1","35","URC_CMD_RFID_Inven_Receive","1","-28","2020-11-27 12:15:46.636","2020-11-27 12:15:46.636","192.168.249.51","14:00:8b:c2:27:f9","E28011052000764EA6920A68","AAAAAAAAAAAAAA11300000E0","-27.7","-27.7","0","0","1","-27.7","2020-11-27 12:15:46.633",,"10002","2023-11-29 18:19:01.453","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-28,""count_start"":1606450546636,""count_transfer"":1606450546636,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2770,""min_rssi"":-2770,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2770,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":62001,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000764EA6920A68"",""timestamp"":1606450546633,""usr"":"""",""version"":10002}"
"1452130","94786","1","35","URC_CMD_RFID_Inven_Receive","1","-29","2020-11-27 12:11:16.967","2020-11-27 12:11:16.967","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-28.9","-28.9","0","0","1","-28.9","2020-11-27 12:11:16.963",,"10002","2023-11-29 18:19:01.456","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-29,""count_start"":1606450276967,""count_transfer"":1606450276967,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2890,""min_rssi"":-2890,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2890,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94786,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450276963,""usr"":"""",""version"":10002}"
"1452131","94787","1","35","URC_CMD_RFID_Inven_Receive","1","-51","2020-11-27 12:11:16.978","2020-11-27 12:11:16.978","192.168.249.53","44:00:21:25:2c:aa","E28011052000750EA69B0A68","AAAAAAAAAAAAAAFB300000CB","-50.8","-50.8","0","0","1","-50.8","2020-11-27 12:11:16.974",,"10002","2023-11-29 18:19:01.456","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-51,""count_start"":1606450276978,""count_transfer"":1606450276978,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFB300000CB"",""interval"":1000,""max_rssi"":-5080,""min_rssi"":-5080,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5080,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94787,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000750EA69B0A68"",""timestamp"":1606450276974,""usr"":"""",""version"":10002}"
"1452132","94788","1","35","URC_CMD_RFID_Inven_Receive","1","-49","2020-11-27 12:11:16.998","2020-11-27 12:11:16.998","192.168.249.53","44:00:21:25:2c:aa","E28011052000750EA69B0A68","AAAAAAAAAAAAAAFB300000CB","-49","-49","0","0","1","-49","2020-11-27 12:11:16.988",,"10002","2023-11-29 18:19:01.457","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-49,""count_start"":1606450276998,""count_transfer"":1606450276998,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFB300000CB"",""interval"":1000,""max_rssi"":-4900,""min_rssi"":-4900,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-4900,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94788,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000750EA69B0A68"",""timestamp"":1606450276988,""usr"":"""",""version"":10002}"
"1452133","94789","1","35","URC_CMD_RFID_Inven_Receive","1","-26","2020-11-27 12:11:17.007","2020-11-27 12:11:17.010","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-25.8","-25.8","0","0","1","-25.8","2020-11-27 12:11:16.999",,"10002","2023-11-29 18:19:01.486","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-26,""count_start"":1606450277007,""count_transfer"":1606450277010,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2580,""min_rssi"":-2580,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2580,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94789,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450276999,""usr"":"""",""version"":10002}"
"1452134","94790","1","35","URC_CMD_RFID_Inven_Receive","1","-60","2020-11-27 12:11:17.020","2020-11-27 12:11:17.020","192.168.249.53","44:00:21:25:2c:aa","E280110520007B8EA6970A68","AAAAAAAAAAAAAAB630000086","-59.6","-59.6","0","0","1","-59.6","2020-11-27 12:11:17.009",,"10002","2023-11-29 18:19:01.486","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-60,""count_start"":1606450277020,""count_transfer"":1606450277020,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAB630000086"",""interval"":1000,""max_rssi"":-5960,""min_rssi"":-5960,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5960,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94790,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E280110520007B8EA6970A68"",""timestamp"":1606450277009,""usr"":"""",""version"":10002}"
"1452135","94791","1","35","URC_CMD_RFID_Inven_Receive","1","-24","2020-11-27 12:11:17.031","2020-11-27 12:11:17.031","192.168.249.53","44:00:21:25:2c:aa","E28011052000784EA6A20A68","AAAAAAAAAAAAAAFE300000CE","-23.5","-23.5","0","0","1","-23.5","2020-11-27 12:11:17.025",,"10002","2023-11-29 18:19:01.488","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-24,""count_start"":1606450277031,""count_transfer"":1606450277031,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2350,""min_rssi"":-2350,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2350,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94791,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000784EA6A20A68"",""timestamp"":1606450277025,""usr"":"""",""version"":10002}"
